Time Serie,Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,INDIA_pct,SRLNK_pct,AUS,NZD_pct,UK_pct,BRZ_pct,CND_pct,CHN_pct,HNGK_pct,SNG_pct,DNM_pct,JPN_pct,MLY_pct,NOR_pct,SWD_pct,SWTZ_pct,TIWN_pct,THAI_pct,AFR_pct,KOR_pct,MEX_pct,EU_pct,INDIA_CDF,SRLNK_CDF,AUS_pct,AUS_CDF,NZD_CDF,UK_CDF,BRZ_CDF,CND_CDF,CHN_CDF,HNGK_CDF,SNG_CDF,DNM_CDF,JPN_CDF,MLY_CDF,NOR_CDF,SWD_CDF,SWTZ_CDF,TIWN_CDF,THAI_CDF,AFR_CDF,KOR_CDF,MEX_CDF,EU_CDF
2010-03-31,2661.0,1.096186956521739,0.7369782608695651,1.4213695652173912,0.6641130434782608,1.7855391304347825,1.0229,6.826182608695651,7.761221739130435,45.45086956521739,1136.0821739130436,12.56727391304348,7.405743478260869,1.3994478260869565,5.4837173913043475,90.71608695652174,3.320495652173913,5.92038695652174,7.1629695652173915,114.10391304347826,1.0665695652173912,31.829130434782606,32.49130434782609,-0.10424307222583691,-0.02279455245400852,-0.0981147311420294,-0.05833613670420244,0.018252516910896938,-0.043583399273295284,-0.15164673722242655,2.0807447745473046e-07,0.0015707939544196137,-0.019335468379311698,0.04604050651317666,0.21957696215133451,-0.18763007958834266,0.0321712685917688,0.0643528848809959,-0.07262585174972107,-0.05297895127637424,-0.08754764103393356,-0.17767420155612218,-0.10471250565948824,-0.15775139486437809,0.044858538131351836,6.23507368448442,46.90235151626043,-0.0981147311420294,-21.88444983894274,-18.45533443123252,12.868750034978303,14.700255322683189,-29.865409980217652,-19.210652833824604,-0.1847646333814208,-15.624749658504241,-23.08048983841501,-5.68218626939351,-12.736580199656334,-21.356444812139785,-7.924214298573541,-33.092216042230966,2.7409228557277023,-10.508000478178133,36.42019493584268,8.374391301678772,34.1692977741439,-23.435766484327647
2010-04-30,2683.5,1.0797272727272729,0.7454136363636364,1.4041954545454545,0.65225,1.7567818181818182,1.005209090909091,6.825550000000001,7.762700000000001,44.443977272727274,1115.459090909091,12.239586363636363,7.344445454545454,1.3816727272727272,5.547222727272727,93.45272727272727,3.2044318181818183,5.916881818181818,7.202554545454546,113.82863636363636,1.0689545454545455,31.476681818181817,32.26863636363636,-0.07547412469930757,-0.0039653258504059674,-0.06546302626041954,-0.13702925620261278,-0.03445920518437032,-0.14011777600620293,-0.0167889291654349,-0.0007313663909022408,-0.0005824756095047915,-0.09289349186346153,0.07683708817804245,0.042616042708029905,-0.1015276623010592,-0.027751504669482566,0.022862709355844023,0.10333909224107768,-0.06028389639416684,-0.004010452589757841,0.016824432606216133,-0.0928726011622396,-0.025213871712522054,0.07779063838206772,4.015152523061183,46.661399073024015,-0.06546302626041954,-23.360476312246124,-19.62547049684148,11.108801916690336,13.128135569729208,-31.564921565654473,-19.219907214775724,-0.16566826724454328,-16.89593576814427,-21.891026223637542,-2.6632532721152136,-16.26863457960647,-21.36428165082729,-7.331745566538638,-32.83338696939668,1.6306870058299756,-11.190927151005752,35.64215287204825,6.562236011850839,31.551131958636798,-22.25928122198541
2010-05-31,2704.5,1.149425,0.796335,1.433225,0.68199,1.814155,1.0402799999999999,6.827450000000001,7.785639999999999,45.769,1164.841,12.726220000000001,7.651479999999999,1.3940249999999998,5.925275,91.973,3.250925,6.287235,7.7042150000000005,113.70250000000001,1.12951,31.834500000000002,32.364999999999995,0.23612632175703477,2.747906857114568e-05,0.46883008325955766,0.3793764162060531,0.2768735939661654,0.2669518446096447,0.19286024993121154,0.00424931229461134,0.013732060863637652,0.12368936368115646,0.3661331615205493,-0.18161147947778178,0.17094875289440148,0.44400460355185417,0.3812372977839218,0.3471032098935328,0.10967433264569837,0.034023306904605866,0.14607727596973152,0.3885959167343639,0.2619585703106081,0.36841339532482087,6.971234667211275,46.551107095005285,0.46883008325955766,-17.062672804812998,-17.506626201495415,15.613095148753768,16.4991514238546,-28.0554825618238,-19.192045891646973,0.12957956764719725,-15.98374212918402,-15.243269407547,-4.195987257176375,-14.785238979515398,-15.224062229358188,-0.4874948524184973,-27.29074042762282,2.7689290939513205,-10.889511689413572,39.88811881033671,10.94603475449352,35.555722027060305,-15.596108277642395
2010-06-30,2726.5,1.1715954545454546,0.8181954545454545,1.4444636363636363,0.6772363636363636,1.8042,1.0376227272727272,6.818440909090909,7.787990909090909,46.498295454545456,1214.1113636363636,12.71020909090909,7.63564090909091,1.3976454545454546,6.087286363636363,90.8059090909091,3.2632727272727275,6.472840909090909,7.826086363636364,113.56045454545455,1.1254636363636363,32.19881818181818,32.44590909090909,0.011557992679752459,-0.013958446369104583,0.011121738901247053,-0.06345406994343404,-0.13831596354084053,-0.05457480141877646,0.049843787457626805,-0.03263968759570761,0.000899442995725621,-0.024700413389942708,0.036343121924598994,-0.11616544398686485,-0.0748978317425153,0.035930805586678355,-0.02141933230961144,-0.3080228920389293,0.03936374972945058,-0.020906039457576932,0.047114695840014514,0.10735651341990898,-0.00973108716187539,0.030806440498034403,8.628391118857701,46.42673704353641,0.011121738901247053,-14.919728498586881,-16.53569015044849,14.982690025347615,16.113134322987467,-28.214664882122463,-19.323777457299478,0.16052560559630416,-15.70157362292232,-12.458657623278146,-5.42334180654683,-14.322319388745704,-12.135912888521226,1.2297549104402687,-27.611246573989877,3.9300955759818894,-10.63771668518614,39.85438239456066,15.395673472110902,35.54053213128896,-12.799709251661882
2010-07-31,2748.904761904762,1.1387238095238095,0.7807571428571429,1.3999714285714286,0.6535285714285715,1.7689000000000001,1.0422285714285715,6.776233333333334,7.775338095238096,46.76166666666667,1203.8095238095239,12.803761904761906,7.5212142857142865,1.3756238095238096,5.8179380952380955,87.50047619047619,3.2035476190476193,6.263285714285714,7.406561904761905,112.95714285714286,1.0529714285714287,32.09347619047619,32.289523809523814,-0.004614192684042406,-0.033613983739424376,-0.3059345450830166,-0.2391236836901313,-0.23624155757323625,-0.09392136857420923,-0.14024009025076026,-0.005606043721912661,-0.011797859991157286,-0.12604841556599514,-0.2885233275480943,-0.1098457786118691,-0.07880233717475746,-0.32923885495666305,-0.35127136175027485,-0.1604666260323364,-0.04737233698249695,-0.02348126655902809,-0.20983808795961922,-0.15224558641058364,-0.0682499090409823,-0.28991402231734964,9.217061835359125,45.89437491661401,-0.3059345450830166,-17.652490446471806,-19.566523127743462,11.458334705383912,14.201479374385306,-27.699902483423237,-19.942890448868802,-0.0015411571912770676,-17.270659552931093,-16.937801558993637,-9.082429196280836,-16.123983472371584,-15.36506120436243,-4.229333336474564,-34.19460835123908,3.6161478382189025,-11.118637054894602,38.40931122838048,14.65165541054145,36.32973115454988,-17.43671480389636
2010-08-31,2770.5,1.110840909090909,0.7752363636363636,1.3989181818181817,0.6386136363636363,1.7588954545454547,1.0403954545454546,6.787286363636364,7.770231818181818,46.460454545454546,1179.515909090909,12.766013636363637,7.287740909090909,1.3551090909090908,5.774481818181818,85.37272727272727,3.151554545454545,6.148113636363636,7.301513636363636,112.39681818181818,1.0387636363636363,31.869545454545456,31.717272727272725,0.06692064108709363,-0.001979839024622439,0.07308208345584331,0.17290348144572168,0.10534996046713768,-0.01371922812470036,0.15287179646688626,0.02238958771536772,0.006378966864187516,-0.01584520594599378,0.12559744860139999,-0.12263635487804585,-0.047326680323413826,0.18205724691234773,0.11067877281543327,-0.1124025823121892,0.008728849320244203,-0.13863470419781632,0.05107509924900994,0.06262541050918925,0.1864261542889449,0.1309618087510824,8.6064891648014,45.39863536442328,0.07308208345584331,-20.066721543692058,-19.575875809390062,9.186255318519557,13.654685406789646,-27.836597146435736,-19.779678007346615,-0.06702056077476849,-18.75904163530629,-17.64754870600882,-11.507905133490992,-17.745367839874937,-17.154771820442047,-5.590917654921089,-35.483581114035374,2.919749343877834,-12.90813010832055,35.30499439498947,12.647736446502318,36.05575480824254,-18.10679631931389
2010-09-30,2792.8571428571427,1.0644333333333333,0.7636238095238096,1.372152380952381,0.6414523809523809,1.717990476190476,1.032957142857143,6.739647619047619,7.764257142857143,45.87285714285714,1159.9309523809522,12.797709523809523,7.109957142857143,1.333252380952381,5.686704761904762,84.35714285714286,3.103204761904762,6.043057142857143,7.039738095238095,112.30285714285715,1.0001904761904763,31.64095238095238,30.77714285714286,-0.2549757549807733,-0.04237386922898804,-0.37255973265553655,-0.21979617451822595,-0.11247617390867791,-0.15624912446033976,-0.15645930827938806,-0.08206168715042962,-0.011151488826375924,-0.1366085944339465,-0.31580417229659813,-0.02918249528903315,-0.09582288265775103,-0.3028128831940078,-0.40546456826492755,-0.16073689922489873,-0.12318050426552721,-0.1464611382878995,-0.27796542161189736,-0.2348505271185104,-0.19791818330186428,-0.32276934308049626,7.3570633223998625,45.31552984663885,-0.37255973265553655,-24.28746162094696,-21.427307822938285,9.66565962319509,11.319560939075707,-28.500991019476352,-20.484605505341488,-0.14383880214407163,-20.378469105891476,-19.14732011759145,-12.650129377552153,-19.27853778816086,-18.79551601764947,-9.196408183804854,-39.224076178994515,2.201250318237848,-15.907415167785203,32.86919712780806,11.00243534666689,36.34058598452789,-19.584108106667422
2010-10-31,2814.2,1.018615,0.7194,1.3298,0.63027,1.68373,1.0179,6.667789999999999,7.75796,44.354,1121.94,12.439295,6.908705,1.3025550000000001,5.363770000000001,81.7285,3.098925,5.8322,6.67704,111.667,0.9686049999999999,30.813,29.920499999999997,-0.012911548738011591,-0.00445426394152959,-0.07784244066942392,-0.19433309736870907,-0.08929926614698713,0.008943443866102352,-0.04929037845566475,-0.014732108098569063,-0.005409541670189366,-0.08240719699869115,-0.10087105885055736,-0.18477473911899633,0.03935568383668542,-0.01077468849210228,-0.03869019447584554,0.024084769202756817,-0.09423795423592729,-0.06599805595124186,0.021637047090211636,-0.06880934403966477,-0.11326942836772214,-0.10416039695434476,4.016656862770444,44.749137645764414,-0.07784244066942392,-28.6280275522804,-24.511286255186825,7.93799840052273,9.333389954136011,-29.93788923977824,-21.553522475375907,-0.22488520827889324,-22.6983619627665,-24.915368359790875,-15.778694473830964,-19.407636819299633,-22.25413889646445,-14.379011701538161,-42.3789648851941,-0.4324769262034166,-18.7184689516888,30.06326273426709,7.711629045675037,33.53536492289091,-25.470804997903855
2010-11-30,2835.25,1.01152,0.73275,1.2953350000000001,0.6266499999999999,1.7131049999999999,1.0129,6.65381,7.754569999999999,44.9315,1129.623,12.337625,6.9749,1.2986650000000002,5.461715,82.518,3.11315,5.964505,6.820130000000001,111.5155,0.98467,30.318,29.869,0.15570500336825832,-0.011151642272941853,0.10283792615293941,0.12341744865326354,0.14153562629552585,0.0499037054581325,0.04040615955720084,-0.0025857300616261014,0.008638771433007175,0.09917915350481754,0.3191509380006602,0.19006300873737503,0.0885695120607416,0.25966093836113424,0.2283551940002976,0.07076198112075993,-0.020434541566142772,0.04217265240801682,0.0814408857600718,0.15080673478766904,0.04713355073766634,0.3222145944389676,5.326854703513478,44.614026720316815,0.10283792615293941,-29.253479128147198,-27.07031461623569,7.39692040868038,11.107549135652082,-30.39093045894557,-21.75982042367196,-0.26851918642904593,-22.984774824977762,-23.07410330019258,-14.782821280577824,-18.937616330287362,-19.963509574733806,-12.182557828204079,-40.66722726405261,-2.0295690205288697,-18.884791868309417,31.081305592013898,8.436688900220528,32.73433840191065,-23.59993259505313
2010-12-31,2857.190476190476,1.0072761904761904,0.7563952380952381,1.3315142857142857,0.6412809523809524,1.695485714285714,1.0080619047619048,6.649685714285714,7.773609523809524,45.1,1145.4833333333333,12.390200000000002,6.823671428571428,1.306347619047619,5.63657619047619,83.33761904761904,3.128309523809524,5.983290476190477,6.852433333333334,111.00809523809524,0.9689333333333333,29.901428571428575,30.085714285714282,-0.10694956322240004,-0.019201969488659102,-0.24683756094290615,-0.14925710116915294,0.0587912865173499,-0.143667778751306,-0.11966376793510176,-0.04796708876057411,0.009871690730487014,-0.1149106412646338,-0.08145535040827659,-0.10752309559104815,-0.12614905034209953,-0.23167950250665317,-0.17521786040289283,-0.30012659272489245,-0.21183142099749072,-0.0014503702712567073,-0.2857770430918351,-0.10906701036512859,-0.027013748798274777,-0.08295954091632222,5.740241566943685,44.159474684949224,-0.24683756094290615,-29.596839811230147,-24.236106682000074,9.737313879725823,10.111412852324573,-30.831813966696693,-21.819506512433282,-0.023177220379212386,-22.370352241637594,-19.84638019297509,-13.748397764521295,-18.437274728557068,-19.558172905578708,-11.640557930968818,-42.23450625096761,-3.403490006541893,-18.15099858992327,28.953604992775045,9.931142925014493,33.19115926949652,-20.347089830539648
2011-01-31,2880.0,1.003915,0.748185,1.3062,0.63373,1.6745249999999998,0.9939450000000001,6.596415,7.780320000000001,45.375,1118.8674999999998,12.127955,6.923925,1.2863250000000002,5.57487,82.625,3.059465,5.85613,6.667255,110.82000000000001,0.95652,29.110500000000002,30.545499999999997,0.12466580200566568,-0.002204444473823952,0.075989375065047,-0.02840297186760765,-0.20469157069674057,0.03431019315749739,0.006462720238394892,0.001510372107253466,0.00746858202282541,-0.03491353687003429,-0.16274848292804678,0.020480823447319718,-0.03557910454566604,-0.09564102476934788,-0.24294901619051124,0.02022756476365295,-0.018380857441767096,0.11557412687257906,0.37093144207063833,-0.04998604927524575,-0.09213105694223234,-0.16214338107598258,6.371725785746466,43.99117140568148,0.075989375065047,-29.87569785253346,-26.088099064337648,8.58005257985981,8.911370486740214,-32.22165236784669,-22.618969893450274,0.06339922051155633,-23.902482000760937,-20.91541211155012,-14.57164212233622,-20.652521382165954,-21.66590041206507,-14.35255947920123,-43.448025354417446,-6.063472485618995,-16.62878204740738,30.44568174387585,7.609406119253185,31.06525297226754,-21.406745068210927
2011-02-28,2900.2631578947367,0.9916578947368421,0.7323263157894736,1.3126263157894735,0.6201947368421052,1.6663947368421053,0.9876368421052631,6.576126315789473,7.789489473684211,45.37947368421053,1117.4368421052632,12.064894736842106,7.184415789473683,1.2757157894736844,5.45961052631579,82.53684210526316,3.045315789473684,5.731921052631579,6.434163157894737,110.80736842105264,0.9499684210526315,29.277894736842104,30.69526315789474,-0.08480570659534022,-0.004699417026336092,-0.10080095874624878,0.14970957740454602,-0.06575902750047824,-0.04379482925205817,-0.1498197210978097,-0.024078526573293634,-0.0028952360465733505,-0.03020562450659859,-0.027514761219909156,-0.0005922098669190088,-0.018589192933754203,-0.14740814003662472,-0.07025932230806212,-0.052600388378613784,0.1278112779331904,-0.04955757481159781,-0.1639448459133611,0.023131956144807984,-0.01670678083536796,-0.028444761947806586,6.399660792279469,43.981015393108024,-0.10080095874624878,-31.049397495623708,-25.5553126289694,6.459026681150748,8.444273505381238,-32.84319763734853,-22.92261182739392,0.1814841606490878,-24.721079262842288,-22.94926029423065,-14.64581188447399,-21.11158004514049,-23.767235844405814,-17.83405357308182,-44.10612141240664,-5.484199990707059,-16.126375858057518,34.228189400275355,7.504362956975528,30.56511279910015,-23.493105588673032
